index,CAMIS,DBA,BORO,BUILDING,STREET,ZIPCODE,PHONE,CUISINE DESCRIPTION,INSPECTION DATE,ACTION,VIOLATION CODE,VIOLATION DESCRIPTION,CRITICAL FLAG,SCORE,GRADE,GRADE DATE,RECORD DATE,INSPECTION TYPE
18241,40390781,JOEY'S PLACE,BRONX,8414,ASTORIA BOULEVARD,11370,7184784037,Italian,2014-10-29,Violations were cited in the following area(s).,06C,"Food not protected from potential source of contamination during storage, preparation, transportation, display or service.",Critical,10.0,A,2014-10-29,2015-08-14,Cycle Inspection / Re-inspection
18242,40390781,JOEY'S PLACE,BRONX,8414,ASTORIA BOULEVARD,11370,7184784037,Italian,2014-10-29,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,10.0,A,2014-10-29,2015-08-14,Cycle Inspection / Re-inspection
18243,40390781,JOEY'S PLACE,BRONX,8414,ASTORIA BOULEVARD,11370,7184784037,Italian,2014-10-03,Violations were cited in the following area(s).,02G,Cold food item held above 41å¼ F (smoked fish and reduced oxygen packaged foods above 38 å¼F) except during necessary preparation.,Critical,20.0,,,2015-08-14,Cycle Inspection / Initial Inspection
18244,40390781,JOEY'S PLACE,BRONX,8414,ASTORIA BOULEVARD,11370,7184784037,Italian,2014-10-03,Violations were cited in the following area(s).,08C,Pesticide use not in accordance with label or applicable laws. Prohibited chemical used/stored. Open bait station used.,Not Critical,20.0,,,2015-08-14,Cycle Inspection / Initial Inspection
18245,40390781,JOEY'S PLACE,BRONX,8414,ASTORIA BOULEVARD,11370,7184784037,Italian,2014-10-03,Violations were cited in the following area(s).,10B,Plumbing not properly installed or maintained; anti-siphonage or backflow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly.,Not Critical,20.0,,,2015-08-14,Cycle Inspection / Initial Inspection
18246,40390781,JOEY'S PLACE,BRONX,8414,ASTORIA BOULEVARD,11370,7184784037,Italian,2014-10-03,Violations were cited in the following area(s).,10E,Accurate thermometer not provided in refrigerated or hot holding equipment.,Not Critical,20.0,,,2015-08-14,Cycle Inspection / Initial Inspection
18247,40390781,JOEY'S PLACE,BRONX,8414,ASTORIA BOULEVARD,11370,7184784037,Italian,2014-10-03,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,20.0,,,2015-08-14,Cycle Inspection / Initial Inspection
18248,40390781,JOEY'S PLACE,BRONX,8414,ASTORIA BOULEVARD,11370,7184784037,Italian,2014-10-03,Violations were cited in the following area(s).,10H,Proper sanitization not provided for utensil ware washing operation.,Not Critical,20.0,,,2015-08-14,Cycle Inspection / Initial Inspection
18249,40390781,JOEY'S PLACE,BRONX,8414,ASTORIA BOULEVARD,11370,7184784037,Italian,2014-04-16,Violations were cited in the following area(s).,04A,Food Protection Certificate not held by supervisor of food operations.,Critical,24.0,B,2014-04-16,2015-08-14,Cycle Inspection / Re-inspection
18250,40390781,JOEY'S PLACE,BRONX,8414,ASTORIA BOULEVARD,11370,7184784037,Italian,2014-04-16,Violations were cited in the following area(s).,06E,"Sanitized equipment or utensil, including in-use food dispensing utensil, improperly used or stored.",Critical,24.0,B,2014-04-16,2015-08-14,Cycle Inspection / Re-inspection
18251,40390781,JOEY'S PLACE,BRONX,8414,ASTORIA BOULEVARD,11370,7184784037,Italian,2014-04-16,Violations were cited in the following area(s).,10B,Plumbing not properly installed or maintained; anti-siphonage or backflow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly.,Not Critical,24.0,B,2014-04-16,2015-08-14,Cycle Inspection / Re-inspection
18252,40390781,JOEY'S PLACE,BRONX,8414,ASTORIA BOULEVARD,11370,7184784037,Italian,2014-04-16,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,24.0,B,2014-04-16,2015-08-14,Cycle Inspection / Re-inspection
18253,40390781,JOEY'S PLACE,BRONX,8414,ASTORIA BOULEVARD,11370,7184784037,Italian,2014-04-16,Violations were cited in the following area(s).,10H,Proper sanitization not provided for utensil ware washing operation.,Not Critical,24.0,B,2014-04-16,2015-08-14,Cycle Inspection / Re-inspection
18254,40390781,JOEY'S PLACE,BRONX,8414,ASTORIA BOULEVARD,11370,7184784037,Italian,2014-03-15,Violations were cited in the following area(s).,02G,Cold food item held above 41å¼ F (smoked fish and reduced oxygen packaged foods above 38 å¼F) except during necessary preparation.,Critical,17.0,,,2015-08-14,Cycle Inspection / Initial Inspection
18255,40390781,JOEY'S PLACE,BRONX,8414,ASTORIA BOULEVARD,11370,7184784037,Italian,2014-03-15,Violations were cited in the following area(s).,10C,"Lighting inadequate; permanent lighting not provided in food preparation areas, ware washing areas, and storage rooms.",Not Critical,17.0,,,2015-08-14,Cycle Inspection / Initial Inspection
18256,40390781,JOEY'S PLACE,BRONX,8414,ASTORIA BOULEVARD,11370,7184784037,Italian,2014-03-15,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,17.0,,,2015-08-14,Cycle Inspection / Initial Inspection
18257,40390781,JOEY'S PLACE,BRONX,8414,ASTORIA BOULEVARD,11370,7184784037,Italian,2013-10-26,No violations were recorded at the time of this inspection.,,,Not Applicable,,,,2015-08-14,Administrative Miscellaneous / Re-inspection
18258,40390781,JOEY'S PLACE,BRONX,8414,ASTORIA BOULEVARD,11370,7184784037,Italian,2013-09-24,Violations were cited in the following area(s).,04H,"Raw, cooked or prepared food is adulterated, contaminated, cross-contaminated, or not discarded in accordance with HACCP plan.",Critical,22.0,B,2013-09-24,2015-08-14,Cycle Inspection / Re-inspection
18259,40390781,JOEY'S PLACE,BRONX,8414,ASTORIA BOULEVARD,11370,7184784037,Italian,2013-09-24,Violations were cited in the following area(s).,04N,"Filth flies or food/refuse/sewage-associated (FRSA) flies present in facilitys food and/or non-food areas. Filth flies include house flies, little house flies, blow flies, bottle flies and flesh flies. Food/refuse/sewage-associated flies include fruit flies, drain flies and Phorid flies.",Critical,22.0,B,2013-09-24,2015-08-14,Cycle Inspection / Re-inspection
18260,40390781,JOEY'S PLACE,BRONX,8414,ASTORIA BOULEVARD,11370,7184784037,Italian,2013-09-24,Violations were cited in the following area(s).,08A,Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.,Not Critical,22.0,B,2013-09-24,2015-08-14,Cycle Inspection / Re-inspection
18261,40390781,JOEY'S PLACE,BRONX,8414,ASTORIA BOULEVARD,11370,7184784037,Italian,2013-08-22,Violations were cited in the following area(s).,04H,"Raw, cooked or prepared food is adulterated, contaminated, cross-contaminated, or not discarded in accordance with HACCP plan.",Critical,40.0,,,2015-08-14,Cycle Inspection / Initial Inspection
18262,40390781,JOEY'S PLACE,BRONX,8414,ASTORIA BOULEVARD,11370,7184784037,Italian,2013-08-22,Violations were cited in the following area(s).,04N,"Filth flies or food/refuse/sewage-associated (FRSA) flies present in facilitys food and/or non-food areas. Filth flies include house flies, little house flies, blow flies, bottle flies and flesh flies. Food/refuse/sewage-associated flies include fruit flies, drain flies and Phorid flies.",Critical,40.0,,,2015-08-14,Cycle Inspection / Initial Inspection
18263,40390781,JOEY'S PLACE,BRONX,8414,ASTORIA BOULEVARD,11370,7184784037,Italian,2013-08-22,Violations were cited in the following area(s).,06A,Personal cleanliness inadequate. Outer garment soiled with possible contaminant.  Effective hair restraint not worn in an area where food is prepared.,Critical,40.0,,,2015-08-14,Cycle Inspection / Initial Inspection
18264,40390781,JOEY'S PLACE,BRONX,8414,ASTORIA BOULEVARD,11370,7184784037,Italian,2013-08-22,Violations were cited in the following area(s).,06D,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",Critical,40.0,,,2015-08-14,Cycle Inspection / Initial Inspection
18265,40390781,JOEY'S PLACE,BRONX,8414,ASTORIA BOULEVARD,11370,7184784037,Italian,2013-08-22,Violations were cited in the following area(s).,06F,Wiping cloths soiled or not stored in sanitizing solution.,Critical,40.0,,,2015-08-14,Cycle Inspection / Initial Inspection
18266,40390781,JOEY'S PLACE,BRONX,8414,ASTORIA BOULEVARD,11370,7184784037,Italian,2013-08-22,Violations were cited in the following area(s).,08A,Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.,Not Critical,40.0,,,2015-08-14,Cycle Inspection / Initial Inspection
18267,40390781,JOEY'S PLACE,BRONX,8414,ASTORIA BOULEVARD,11370,7184784037,Italian,2013-08-22,Violations were cited in the following area(s).,10B,Plumbing not properly installed or maintained; anti-siphonage or backflow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly.,Not Critical,40.0,,,2015-08-14,Cycle Inspection / Initial Inspection
18268,40390781,JOEY'S PLACE,BRONX,8414,ASTORIA BOULEVARD,11370,7184784037,Italian,2013-08-22,Violations were cited in the following area(s).,10H,Proper sanitization not provided for utensil ware washing operation.,Not Critical,40.0,,,2015-08-14,Cycle Inspection / Initial Inspection
18269,40390781,JOEY'S PLACE,BRONX,8414,ASTORIA BOULEVARD,11370,7184784037,Italian,2013-06-28,Violations were cited in the following area(s).,15L,"Smoke free workplace smoking policy inadequate, not posted, not provided to employees.",Not Critical,,,,2015-08-14,Smoke-Free Air Act / Second Compliance Inspection
18270,40390781,JOEY'S PLACE,BRONX,8414,ASTORIA BOULEVARD,11370,7184784037,Italian,2013-05-22,Violations were cited in the following area(s).,15J,Ashtray present in smoke-free area.,Not Critical,,,,2015-08-14,Smoke-Free Air Act / Compliance Inspection
18271,40390781,JOEY'S PLACE,BRONX,8414,ASTORIA BOULEVARD,11370,7184784037,Italian,2013-05-22,No violations were recorded at the time of this inspection.,,,Not Applicable,,,,2015-08-14,Administrative Miscellaneous / Initial Inspection
18272,40390781,JOEY'S PLACE,BRONX,8414,ASTORIA BOULEVARD,11370,7184784037,Italian,2013-02-26,Violations were cited in the following area(s).,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,Critical,15.0,B,2013-02-26,2015-08-14,Cycle Inspection / Re-inspection
18273,40390781,JOEY'S PLACE,BRONX,8414,ASTORIA BOULEVARD,11370,7184784037,Italian,2013-02-26,Violations were cited in the following area(s).,06D,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",Critical,15.0,B,2013-02-26,2015-08-14,Cycle Inspection / Re-inspection
18274,40390781,JOEY'S PLACE,BRONX,8414,ASTORIA BOULEVARD,11370,7184784037,Italian,2013-02-26,Violations were cited in the following area(s).,10B,Plumbing not properly installed or maintained; anti-siphonage or backflow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly.,Not Critical,15.0,B,2013-02-26,2015-08-14,Cycle Inspection / Re-inspection
18275,40390781,JOEY'S PLACE,BRONX,8414,ASTORIA BOULEVARD,11370,7184784037,Italian,2013-02-26,Violations were cited in the following area(s).,15J,Ashtray present in smoke-free area.,Not Critical,,,,2015-08-14,Smoke-Free Air Act / Re-inspection
18276,40390781,JOEY'S PLACE,BRONX,8414,ASTORIA BOULEVARD,11370,7184784037,Italian,2013-02-04,Violations were cited in the following area(s).,02G,Cold food item held above 41å¼ F (smoked fish and reduced oxygen packaged foods above 38 å¼F) except during necessary preparation.,Critical,30.0,,,2015-08-14,Cycle Inspection / Initial Inspection
18277,40390781,JOEY'S PLACE,BRONX,8414,ASTORIA BOULEVARD,11370,7184784037,Italian,2013-02-04,Violations were cited in the following area(s).,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,Critical,30.0,,,2015-08-14,Cycle Inspection / Initial Inspection
18278,40390781,JOEY'S PLACE,BRONX,8414,ASTORIA BOULEVARD,11370,7184784037,Italian,2013-02-04,Violations were cited in the following area(s).,06C,"Food not protected from potential source of contamination during storage, preparation, transportation, display or service.",Critical,30.0,,,2015-08-14,Cycle Inspection / Initial Inspection
18279,40390781,JOEY'S PLACE,BRONX,8414,ASTORIA BOULEVARD,11370,7184784037,Italian,2013-02-04,Violations were cited in the following area(s).,06F,Wiping cloths soiled or not stored in sanitizing solution.,Critical,30.0,,,2015-08-14,Cycle Inspection / Initial Inspection
18280,40390781,JOEY'S PLACE,BRONX,8414,ASTORIA BOULEVARD,11370,7184784037,Italian,2013-02-04,Violations were cited in the following area(s).,08A,Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.,Not Critical,30.0,,,2015-08-14,Cycle Inspection / Initial Inspection
18281,40390781,JOEY'S PLACE,BRONX,8414,ASTORIA BOULEVARD,11370,7184784037,Italian,2013-02-04,Violations were cited in the following area(s).,20F,Current letter grade card not posted.,Not Critical,,,,2015-08-14,Administrative Miscellaneous / Initial Inspection
18282,40390781,JOEY'S PLACE,BRONX,8414,ASTORIA BOULEVARD,11370,7184784037,Italian,2012-08-15,Violations were cited in the following area(s).,02G,Cold food item held above 41å¼ F (smoked fish and reduced oxygen packaged foods above 38 å¼F) except during necessary preparation.,Critical,21.0,B,2012-08-15,2015-08-14,Cycle Inspection / Re-inspection
18283,40390781,JOEY'S PLACE,BRONX,8414,ASTORIA BOULEVARD,11370,7184784037,Italian,2012-08-15,Violations were cited in the following area(s).,04M,Live roaches present in facility's food and/or non-food areas.,Critical,21.0,B,2012-08-15,2015-08-14,Cycle Inspection / Re-inspection
18284,40390781,JOEY'S PLACE,BRONX,8414,ASTORIA BOULEVARD,11370,7184784037,Italian,2012-08-15,Violations were cited in the following area(s).,04N,"Filth flies or food/refuse/sewage-associated (FRSA) flies present in facilitys food and/or non-food areas. Filth flies include house flies, little house flies, blow flies, bottle flies and flesh flies. Food/refuse/sewage-associated flies include fruit flies, drain flies and Phorid flies.",Critical,21.0,B,2012-08-15,2015-08-14,Cycle Inspection / Re-inspection
18285,40390781,JOEY'S PLACE,BRONX,8414,ASTORIA BOULEVARD,11370,7184784037,Italian,2012-08-15,Violations were cited in the following area(s).,08A,Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.,Not Critical,21.0,B,2012-08-15,2015-08-14,Cycle Inspection / Re-inspection
18286,40390781,JOEY'S PLACE,BRONX,8414,ASTORIA BOULEVARD,11370,7184784037,Italian,2012-07-21,Violations were cited in the following area(s).,02G,Cold food item held above 41å¼ F (smoked fish and reduced oxygen packaged foods above 38 å¼F) except during necessary preparation.,Critical,35.0,,,2015-08-14,Cycle Inspection / Initial Inspection
18287,40390781,JOEY'S PLACE,BRONX,8414,ASTORIA BOULEVARD,11370,7184784037,Italian,2012-07-21,Violations were cited in the following area(s).,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,Critical,35.0,,,2015-08-14,Cycle Inspection / Initial Inspection
18288,40390781,JOEY'S PLACE,BRONX,8414,ASTORIA BOULEVARD,11370,7184784037,Italian,2012-07-21,Violations were cited in the following area(s).,04N,"Filth flies or food/refuse/sewage-associated (FRSA) flies present in facilitys food and/or non-food areas. Filth flies include house flies, little house flies, blow flies, bottle flies and flesh flies. Food/refuse/sewage-associated flies include fruit flies, drain flies and Phorid flies.",Critical,35.0,,,2015-08-14,Cycle Inspection / Initial Inspection
18289,40390781,JOEY'S PLACE,BRONX,8414,ASTORIA BOULEVARD,11370,7184784037,Italian,2012-07-21,Violations were cited in the following area(s).,06C,"Food not protected from potential source of contamination during storage, preparation, transportation, display or service.",Critical,35.0,,,2015-08-14,Cycle Inspection / Initial Inspection
18290,40390781,JOEY'S PLACE,BRONX,8414,ASTORIA BOULEVARD,11370,7184784037,Italian,2012-07-21,Violations were cited in the following area(s).,06D,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",Critical,35.0,,,2015-08-14,Cycle Inspection / Initial Inspection
18291,40390781,JOEY'S PLACE,BRONX,8414,ASTORIA BOULEVARD,11370,7184784037,Italian,2012-07-21,Violations were cited in the following area(s).,08A,Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.,Not Critical,35.0,,,2015-08-14,Cycle Inspection / Initial Inspection
18292,40390781,JOEY'S PLACE,BRONX,8414,ASTORIA BOULEVARD,11370,7184784037,Italian,2012-07-21,Violations were cited in the following area(s).,10D,"Mechanical or natural ventilation system not provided, improperly installed, in disrepair and/or fails to prevent excessive build-up of grease, heat, steam condensation vapors, odors, smoke, and fumes.",Not Critical,35.0,,,2015-08-14,Cycle Inspection / Initial Inspection
18293,40390781,JOEY'S PLACE,BRONX,8414,ASTORIA BOULEVARD,11370,7184784037,Italian,2012-07-21,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,35.0,,,2015-08-14,Cycle Inspection / Initial Inspection
20914,40393688,EL MOLINO ROJO RESTAURANT,BRONX,101,EAST  161 STREET,10451,7185389642,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",2015-08-11,Violations were cited in the following area(s).,02B,Hot food item not held at or above 140å¼ F.,Critical,24.0,Z,2015-08-11,2015-08-14,Cycle Inspection / Re-inspection
20915,40393688,EL MOLINO ROJO RESTAURANT,BRONX,101,EAST  161 STREET,10451,7185389642,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",2015-08-11,Violations were cited in the following area(s).,02G,Cold food item held above 41å¼ F (smoked fish and reduced oxygen packaged foods above 38 å¼F) except during necessary preparation.,Critical,24.0,Z,2015-08-11,2015-08-14,Cycle Inspection / Re-inspection
20916,40393688,EL MOLINO ROJO RESTAURANT,BRONX,101,EAST  161 STREET,10451,7185389642,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",2015-08-11,Violations were cited in the following area(s).,06D,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",Critical,24.0,Z,2015-08-11,2015-08-14,Cycle Inspection / Re-inspection
20917,40393688,EL MOLINO ROJO RESTAURANT,BRONX,101,EAST  161 STREET,10451,7185389642,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",2015-08-11,Violations were cited in the following area(s).,09C,Food contact surface not properly maintained.,Not Critical,24.0,Z,2015-08-11,2015-08-14,Cycle Inspection / Re-inspection
20918,40393688,EL MOLINO ROJO RESTAURANT,BRONX,101,EAST  161 STREET,10451,7185389642,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",2015-08-11,Violations were cited in the following area(s).,10B,Plumbing not properly installed or maintained; anti-siphonage or backflow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly.,Not Critical,24.0,Z,2015-08-11,2015-08-14,Cycle Inspection / Re-inspection
20919,40393688,EL MOLINO ROJO RESTAURANT,BRONX,101,EAST  161 STREET,10451,7185389642,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",2015-07-29,Violations were cited in the following area(s).,02H,"Food not cooled by an approved method whereby the internal product temperature is reduced from 140å¼ F to 70å¼ F or less within 2 hours, and from 70å¼ F to 41å¼ F or less within 4 additional hours.",Critical,41.0,,,2015-08-14,Cycle Inspection / Initial Inspection
20920,40393688,EL MOLINO ROJO RESTAURANT,BRONX,101,EAST  161 STREET,10451,7185389642,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",2015-07-29,Violations were cited in the following area(s).,04A,Food Protection Certificate not held by supervisor of food operations.,Critical,41.0,,,2015-08-14,Cycle Inspection / Initial Inspection
20921,40393688,EL MOLINO ROJO RESTAURANT,BRONX,101,EAST  161 STREET,10451,7185389642,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",2015-07-29,Violations were cited in the following area(s).,04H,"Raw, cooked or prepared food is adulterated, contaminated, cross-contaminated, or not discarded in accordance with HACCP plan.",Critical,41.0,,,2015-08-14,Cycle Inspection / Initial Inspection
20922,40393688,EL MOLINO ROJO RESTAURANT,BRONX,101,EAST  161 STREET,10451,7185389642,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",2015-07-29,Violations were cited in the following area(s).,04M,Live roaches present in facility's food and/or non-food areas.,Critical,41.0,,,2015-08-14,Cycle Inspection / Initial Inspection
20923,40393688,EL MOLINO ROJO RESTAURANT,BRONX,101,EAST  161 STREET,10451,7185389642,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",2015-07-29,Violations were cited in the following area(s).,04N,"Filth flies or food/refuse/sewage-associated (FRSA) flies present in facilitys food and/or non-food areas. Filth flies include house flies, little house flies, blow flies, bottle flies and flesh flies. Food/refuse/sewage-associated flies include fruit flies, drain flies and Phorid flies.",Critical,41.0,,,2015-08-14,Cycle Inspection / Initial Inspection
20924,40393688,EL MOLINO ROJO RESTAURANT,BRONX,101,EAST  161 STREET,10451,7185389642,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",2015-07-29,Violations were cited in the following area(s).,08A,Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.,Not Critical,41.0,,,2015-08-14,Cycle Inspection / Initial Inspection
20925,40393688,EL MOLINO ROJO RESTAURANT,BRONX,101,EAST  161 STREET,10451,7185389642,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",2015-07-29,Violations were cited in the following area(s).,09C,Food contact surface not properly maintained.,Not Critical,41.0,,,2015-08-14,Cycle Inspection / Initial Inspection
20926,40393688,EL MOLINO ROJO RESTAURANT,BRONX,101,EAST  161 STREET,10451,7185389642,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",2015-07-29,Violations were cited in the following area(s).,10E,Accurate thermometer not provided in refrigerated or hot holding equipment.,Not Critical,41.0,,,2015-08-14,Cycle Inspection / Initial Inspection
20927,40393688,EL MOLINO ROJO RESTAURANT,BRONX,101,EAST  161 STREET,10451,7185389642,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",2015-07-29,Violations were cited in the following area(s).,20F,Current letter grade card not posted.,Not Critical,,,,2015-08-14,Administrative Miscellaneous / Initial Inspection
20928,40393688,EL MOLINO ROJO RESTAURANT,BRONX,101,EAST  161 STREET,10451,7185389642,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",2015-04-10,Violations were cited in the following area(s).,02B,Hot food item not held at or above 140å¼ F.,Critical,23.0,B,2015-04-10,2015-08-14,Cycle Inspection / Re-inspection
20929,40393688,EL MOLINO ROJO RESTAURANT,BRONX,101,EAST  161 STREET,10451,7185389642,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",2015-04-10,Violations were cited in the following area(s).,04N,"Filth flies or food/refuse/sewage-associated (FRSA) flies present in facilitys food and/or non-food areas. Filth flies include house flies, little house flies, blow flies, bottle flies and flesh flies. Food/refuse/sewage-associated flies include fruit flies, drain flies and Phorid flies.",Critical,23.0,B,2015-04-10,2015-08-14,Cycle Inspection / Re-inspection
20930,40393688,EL MOLINO ROJO RESTAURANT,BRONX,101,EAST  161 STREET,10451,7185389642,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",2015-04-10,Violations were cited in the following area(s).,08A,Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.,Not Critical,23.0,B,2015-04-10,2015-08-14,Cycle Inspection / Re-inspection
20931,40393688,EL MOLINO ROJO RESTAURANT,BRONX,101,EAST  161 STREET,10451,7185389642,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",2015-04-10,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,23.0,B,2015-04-10,2015-08-14,Cycle Inspection / Re-inspection
20932,40393688,EL MOLINO ROJO RESTAURANT,BRONX,101,EAST  161 STREET,10451,7185389642,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",2015-03-27,Violations were cited in the following area(s).,02B,Hot food item not held at or above 140å¼ F.,Critical,52.0,,,2015-08-14,Cycle Inspection / Initial Inspection
20933,40393688,EL MOLINO ROJO RESTAURANT,BRONX,101,EAST  161 STREET,10451,7185389642,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",2015-03-27,Violations were cited in the following area(s).,02H,"Food not cooled by an approved method whereby the internal product temperature is reduced from 140å¼ F to 70å¼ F or less within 2 hours, and from 70å¼ F to 41å¼ F or less within 4 additional hours.",Critical,52.0,,,2015-08-14,Cycle Inspection / Initial Inspection
20934,40393688,EL MOLINO ROJO RESTAURANT,BRONX,101,EAST  161 STREET,10451,7185389642,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",2015-03-27,Violations were cited in the following area(s).,04M,Live roaches present in facility's food and/or non-food areas.,Critical,52.0,,,2015-08-14,Cycle Inspection / Initial Inspection
20935,40393688,EL MOLINO ROJO RESTAURANT,BRONX,101,EAST  161 STREET,10451,7185389642,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",2015-03-27,Violations were cited in the following area(s).,04N,"Filth flies or food/refuse/sewage-associated (FRSA) flies present in facilitys food and/or non-food areas. Filth flies include house flies, little house flies, blow flies, bottle flies and flesh flies. Food/refuse/sewage-associated flies include fruit flies, drain flies and Phorid flies.",Critical,52.0,,,2015-08-14,Cycle Inspection / Initial Inspection
20936,40393688,EL MOLINO ROJO RESTAURANT,BRONX,101,EAST  161 STREET,10451,7185389642,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",2015-03-27,Violations were cited in the following area(s).,08A,Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.,Not Critical,52.0,,,2015-08-14,Cycle Inspection / Initial Inspection
20937,40393688,EL MOLINO ROJO RESTAURANT,BRONX,101,EAST  161 STREET,10451,7185389642,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",2015-03-27,Violations were cited in the following area(s).,09C,Food contact surface not properly maintained.,Not Critical,52.0,,,2015-08-14,Cycle Inspection / Initial Inspection
20938,40393688,EL MOLINO ROJO RESTAURANT,BRONX,101,EAST  161 STREET,10451,7185389642,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",2015-03-27,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,52.0,,,2015-08-14,Cycle Inspection / Initial Inspection
20939,40393688,EL MOLINO ROJO RESTAURANT,BRONX,101,EAST  161 STREET,10451,7185389642,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",2014-04-10,Violations were cited in the following area(s).,04N,"Filth flies or food/refuse/sewage-associated (FRSA) flies present in facilitys food and/or non-food areas. Filth flies include house flies, little house flies, blow flies, bottle flies and flesh flies. Food/refuse/sewage-associated flies include fruit flies, drain flies and Phorid flies.",Critical,10.0,A,2014-04-10,2015-08-14,Cycle Inspection / Initial Inspection
20940,40393688,EL MOLINO ROJO RESTAURANT,BRONX,101,EAST  161 STREET,10451,7185389642,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",2014-04-10,Violations were cited in the following area(s).,08A,Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.,Not Critical,10.0,A,2014-04-10,2015-08-14,Cycle Inspection / Initial Inspection
